"","stadium","full_team_name","team","team_abbr","x","y","d_wall","segment","spray_angle_stadia","fence_height","orientation","distance"
"1166","Target Field","Minnesota Twins","twins","MIN",-176.58087401385,315.752332102087,361.773880062397,"outfield_outer",-21.9,8,"E",361.773880062397
"1167","Target Field","Minnesota Twins","twins","MIN",-186.175985513659,304.957119642363,357.29587515468,"outfield_outer",-23.6,8,"E",357.29587515468
"1168","Target Field","Minnesota Twins","twins","MIN",-195.718307283262,294.113908287401,353.282672733768,"outfield_outer",-25.2,8,"E",353.282672733768
"1169","Target Field","Minnesota Twins","twins","MIN",-205.212799681745,283.229117097915,349.758525164555,"outfield_outer",-26.9,8,"E",349.758525164555
"1170","Target Field","Minnesota Twins","twins","MIN",-214.638845611676,272.285737937484,346.712210817089,"outfield_outer",-28.7,8,"E",346.712210817089
"1171","Target Field","Minnesota Twins","twins","MIN",-224.168499846839,261.432644346087,344.381393012703,"outfield_outer",-30.5,8,"E",344.381393012703
"1172","Target Field","Minnesota Twins","twins","MIN",-233.649276788285,250.537782858329,342.580158770551,"outfield_outer",-32.3,8,"E",342.580158770551
"1173","Target Field","Minnesota Twins","twins","MIN",-243.154302933134,239.663135725458,341.412409939442,"outfield_outer",-34.1,8,"E",341.412409939442
"1174","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",247.44577965,235.94073634,341.902683422137,"outfield_outer",34.8,8,"ESE",341.902683422137
"1175","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",237.788533404434,246.640076542655,342.599932830698,"outfield_outer",33,8,"ESE",342.599932830698
"1176","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",228.18762827085,257.390454489168,343.97592903867,"outfield_outer",31.2,8,"ESE",343.97592903867
"1177","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",218.472136511804,268.036808649409,345.794455165192,"outfield_outer",29.4,8,"ESE",345.794455165192
"1178","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",208.932378294999,278.840648118869,348.431981516271,"outfield_outer",27.6,8,"ESE",348.431981516271
"1179","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",199.292388262181,289.554868211352,351.510281107306,"outfield_outer",25.9,8,"ESE",351.510281107306
"1180","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",189.781570414174,300.384865198672,355.314102885453,"outfield_outer",24.2,8,"ESE",355.314102885453
"1181","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",180.141302548251,311.099838780938,359.491305281931,"outfield_outer",22.6,8,"ESE",359.491305281931
"1182","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",170.351306358462,321.678060605924,364.00047012775,"outfield_outer",20.9,8,"ESE",364.00047012775
"1183","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",160.714204472898,332.395759780343,369.209962811552,"outfield_outer",19.4,8,"ESE",369.209962811552
"1184","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",151.041327159365,343.081017263992,374.857395441197,"outfield_outer",17.8,8,"ESE",374.857395441197
"1185","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",140.545802745686,352.901895002088,379.859013537251,"outfield_outer",16.3,8,"ESE",379.859013537251
"1186","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",129.336571777543,361.962715952762,384.376061350167,"outfield_outer",14.7,8,"ESE",384.376061350167
"1187","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",117.40695366685,370.041892421228,388.220806907633,"outfield_outer",13.2,8,"ESE",388.220806907633
"1188","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",105.126417629326,377.583496460877,391.944971243663,"outfield_outer",11.7,8,"ESE",391.944971243663
"1189","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",91.8722588678289,383.237848206027,394.096130718208,"outfield_outer",10.1,8,"ESE",394.096130718208
"1190","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",78.5183622715409,388.660591304689,396.512532522132,"outfield_outer",8.6,8,"ESE",396.512532522132
"1191","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",65.1079806116275,393.942933647804,399.286969622554,"outfield_outer",7,8,"ESE",399.286969622554
"1192","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",52.2733367962285,400.457989096111,403.855299297549,"outfield_outer",5.6,8,"ESE",403.855299297549
"1193","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",39.2163740617057,405.991290334563,407.88092848535,"outfield_outer",4.1,8,"ESE",407.88092848535
"1194","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",24.8301939806826,406.34515222,407.103084323631,"outfield_outer",2.6,8,"ESE",407.103084323631
"1195","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",10.4167224054122,406.34515222,406.47864745687,"outfield_outer",1.1,8,"ESE",406.47864745687
"1196","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-3.99674916985563,406.34515222,406.364807453379,"outfield_outer",-0.4,8,"ESE",406.364807453379
"1197","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-18.410220745126,406.34515222,406.761993013825,"outfield_outer",-1.9,8,"ESE",406.761993013825
"1198","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-32.8236923203939,406.34515222,407.668710487129,"outfield_outer",-3.5,8,"ESE",407.668710487129
"1199","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-46.5949216530933,403.175203600144,405.858758094334,"outfield_outer",-4.9,8,"ESE",405.858758094334
"1200","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-58.9505674559857,395.753333496495,400.119820025166,"outfield_outer",-6.4,8,"ESE",400.119820025166
"1201","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-71.7389114179303,389.147569323027,395.704816904533,"outfield_outer",-7.8,8,"ESE",395.704816904533
"1202","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-85.0771642757664,383.688727372597,393.007841389977,"outfield_outer",-9.4,8,"ESE",393.007841389977
"1203","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-98.2855061965035,377.940552978764,390.511334424747,"outfield_outer",-10.9,8,"ESE",390.511334424747
"1204","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-110.650391265686,370.546300459336,386.714455213857,"outfield_outer",-12.5,8,"ESE",386.714455213857
"1205","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-122.664657776254,362.589380449136,382.776275495039,"outfield_outer",-14,8,"ESE",382.776275495039
"1206","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-134.109731217518,353.834612781046,378.397084038907,"outfield_outer",-15.6,8,"ESE",378.397084038907
"1207","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-144.59367609176,343.955787646,373.112469666867,"outfield_outer",-17.1,8,"ESE",373.112469666867
"1208","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-154.861206222254,333.841088997746,368.010687203256,"outfield_outer",-18.7,8,"ESE",368.010687203256
"1209","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-165.188513368609,323.787559204628,363.490891831724,"outfield_outer",-20.3,8,"ESE",363.490891831724
"1210","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-175.497659392449,313.715017942381,359.467023431658,"outfield_outer",-21.9,8,"ESE",359.467023431658
"1211","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-185.817335902,303.652947654482,355.996060288554,"outfield_outer",-23.6,8,"ESE",355.996060288554
"1212","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-196.105855281067,293.558760227816,353.035766151265,"outfield_outer",-25.3,8,"ESE",353.035766151265
"1213","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-205.53122771511,282.719118463407,349.532810349482,"outfield_outer",-27,8,"ESE",349.532810349482
"1214","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-214.081821845322,271.115936067667,345.448805518936,"outfield_outer",-28.7,8,"ESE",345.448805518936
"1215","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-222.701635953546,259.564275612018,342.008233571032,"outfield_outer",-30.5,8,"ESE",342.008233571032
"1216","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-231.286842598912,247.986918252176,339.103398956108,"outfield_outer",-32.3,8,"ESE",339.103398956108
"1217","Guaranteed Rate Field","Chicago White Sox","white_sox","CWS",-239.781902210083,236.343033313678,336.679951917836,"outfield_outer",-34.1,8,"ESE",336.679951917836
"1218","Yankee Stadium","New York Yankees","yankees","NYY",235.646980755476,230.872979708049,329.896699435512,"outfield_outer",34.2,8,"ENE",329.896699435512
"1219","Yankee Stadium","New York Yankees","yankees","NYY",230.208420494507,244.399778295429,335.748668645805,"outfield_outer",32.5,8,"ENE",335.748668645805
"1220","Yankee Stadium","New York Yankees","yankees","NYY",222.055824203371,256.689536425383,339.408761190569,"outfield_outer",30.6,8,"ENE",339.408761190569
"1221","Yankee Stadium","New York Yankees","yankees","NYY",212.125669451326,267.545283520873,341.434881601804,"outfield_outer",28.8,8,"ENE",341.434881601804
"1222","Yankee Stadium","New York Yankees","yankees","NYY",201.792185028784,277.984034298493,343.504307489086,"outfield_outer",27,8,"ENE",343.504307489086
"1223","Yankee Stadium","New York Yankees","yankees","NYY",191.444925606124,288.410387576006,346.167172334519,"outfield_outer",25.2,8,"ENE",346.167172334519
"1224","Yankee Stadium","New York Yankees","yankees","NYY",181.083891183347,298.824343353414,349.410022504652,"outfield_outer",23.4,8,"ENE",349.410022504652
"1225","Yankee Stadium","New York Yankees","yankees","NYY",170.709081760452,309.225901630717,353.216999640202,"outfield_outer",21.7,8,"ENE",353.216999640202
"1226","Yankee Stadium","New York Yankees","yankees","NYY",160.320497337441,319.615062407914,357.570202875658,"outfield_outer",20,8,"ENE",357.570202875658
"1227","Yankee Stadium","New York Yankees","yankees","NYY",150.014418880169,329.925245446082,362.429294421149,"outfield_outer",18.3,8,"ENE",362.429294421149
"1228","Yankee Stadium","New York Yankees","yankees","NYY",140.03924752916,340.292814833756,367.981236853205,"outfield_outer",16.8,8,"ENE",367.981236853205
"1229","Yankee Stadium","New York Yankees","yankees","NYY",129.964257196616,350.995127172456,374.28369914742,"outfield_outer",15.2,8,"ENE",374.28369914742
"1230","Yankee Stadium","New York Yankees","yankees","NYY",119.708498047104,361.787737885243,381.078065216059,"outfield_outer",13.7,8,"ENE",381.078065216059
"1231","Yankee Stadium","New York Yankees","yankees","NYY",109.191020245197,372.426202395181,388.103021287755,"outfield_outer",12.3,8,"ENE",388.103021287755
"1232","Yankee Stadium","New York Yankees","yankees","NYY",98.3308739554657,382.666076125333,395.097819014487,"outfield_outer",10.8,8,"ENE",395.097819014487
"1233","Yankee Stadium","New York Yankees","yankees","NYY",87.0471093424799,392.262914498762,401.805168378836,"outfield_outer",9.4,8,"ENE",401.805168378836
"1234","Yankee Stadium","New York Yankees","yankees","NYY",75.2587765708112,400.972272938531,407.973831411314,"outfield_outer",8,8,"ENE",407.973831411314
"1235","Yankee Stadium","New York Yankees","yankees","NYY",62.8849258050312,408.549706867703,413.361073246128,"outfield_outer",6.6,8,"ENE",413.361073246128
"1236","Yankee Stadium","New York Yankees","yankees","NYY",49.809608424,414.740416474219,417.72073224651,"outfield_outer",5.1,8,"ENE",417.72073224651
"1237","Yankee Stadium","New York Yankees","yankees","NYY",35.9269650811782,419.531504540647,421.067013813815,"outfield_outer",3.7,8,"ENE",421.067013813815
"1238","Yankee Stadium","New York Yankees","yankees","NYY",21.6900945183114,423.136199759455,423.691755580736,"outfield_outer",2.2,8,"ENE",423.691755580736
"1239","Yankee Stadium","New York Yankees","yankees","NYY",7.20018812380669,425.528881042611,425.589792300514,"outfield_outer",0.7,8,"ENE",425.589792300514
"1240","Yankee Stadium","New York Yankees","yankees","NYY",-7.43976421144559,426.692541932131,426.757396458486,"outfield_outer",-0.7,8,"ENE",426.757396458486
"1241","Yankee Stadium","New York Yankees","yankees","NYY",-22.1257061151975,426.61891147686,427.192278138074,"outfield_outer",-2.2,8,"ENE",427.192278138074
"1242","Yankee Stadium","New York Yankees","yankees","NYY",-36.7726449449435,425.515429795962,427.101402960338,"outfield_outer",-3.7,8,"ENE",427.101402960338
"1243","Yankee Stadium","New York Yankees","yankees","NYY",-51.2889414575957,423.289058302236,426.38501661554,"outfield_outer",-5.2,8,"ENE",426.38501661554
"1244","Yankee Stadium","New York Yankees","yankees","NYY",-65.563044166157,419.835134976991,424.923585273261,"outfield_outer",-6.7,8,"ENE",424.923585273261
"1245","Yankee Stadium","New York Yankees","yankees","NYY",-79.4913424443915,415.178730619144,422.720063259523,"outfield_outer",-8.1,8,"ENE",422.720063259523
"1246","Yankee Stadium","New York Yankees","yankees","NYY",-92.9727357372214,409.353644409026,419.778912978504,"outfield_outer",-9.6,8,"ENE",419.778912978504
"1247","Yankee Stadium","New York Yankees","yankees","NYY",-105.888522663749,402.338271085559,416.039016934744,"outfield_outer",-11.1,8,"ENE",416.039016934744
"1248","Yankee Stadium","New York Yankees","yankees","NYY",-118.088070501483,394.171929675172,411.480622312414,"outfield_outer",-12.5,8,"ENE",411.480622312414
"1249","Yankee Stadium","New York Yankees","yankees","NYY",-129.677200603595,385.205490647995,406.447347613128,"outfield_outer",-14,8,"ENE",406.447347613128
"1250","Yankee Stadium","New York Yankees","yankees","NYY",-140.77223936758,375.604814993865,401.118187599538,"outfield_outer",-15.4,8,"ENE",401.118187599538
"1251","Yankee Stadium","New York Yankees","yankees","NYY",-151.489513190935,365.535763702619,395.683544202287,"outfield_outer",-16.9,8,"ENE",395.683544202287
"1252","Yankee Stadium","New York Yankees","yankees","NYY",-161.945348471156,355.164197764094,390.343314615297,"outfield_outer",-18.4,8,"ENE",390.343314615297
"1253","Yankee Stadium","New York Yankees","yankees","NYY",-172.25607160574,344.655978168128,385.304940913131,"outfield_outer",-19.9,8,"ENE",385.304940913131
"1254","Yankee Stadium","New York Yankees","yankees","NYY",-182.538008992184,334.176965904558,380.781261708092,"outfield_outer",-21.5,8,"ENE",380.781261708092
"1255","Yankee Stadium","New York Yankees","yankees","NYY",-192.899033381996,323.910818186442,376.999012224062,"outfield_outer",-23.1,8,"ENE",376.999012224062
"1256","Yankee Stadium","New York Yankees","yankees","NYY",-203.356642410283,313.532444927614,373.706459717612,"outfield_outer",-24.7,8,"ENE",373.706459717612
"1257","Yankee Stadium","New York Yankees","yankees","NYY",-213.326964488109,302.631003620208,370.261958793886,"outfield_outer",-26.4,8,"ENE",370.261958793886
"1258","Yankee Stadium","New York Yankees","yankees","NYY",-222.11951549506,290.891536595265,365.99858637229,"outfield_outer",-28,8,"ENE",365.99858637229
"1259","Yankee Stadium","New York Yankees","yankees","NYY",-229.053664934381,278.007398393019,360.213402000989,"outfield_outer",-29.6,8,"ENE",360.213402000989
"1260","Yankee Stadium","New York Yankees","yankees","NYY",-234.159400998043,264.241792668613,353.064229381121,"outfield_outer",-31.2,8,"ENE",353.064229381121
"1261","Yankee Stadium","New York Yankees","yankees","NYY",-237.610925152209,249.971283822578,344.883450585261,"outfield_outer",-32.7,8,"ENE",344.883450585261
"1262","Yankee Stadium","New York Yankees","yankees","NYY",-239.360340404783,235.393904497554,335.713661969985,"outfield_outer",-34.1,8,"ENE",335.713661969985
"1263","Fenway Park","Boston Red Sox","red_sox","BOS",228.32405325175,222.499366051996,318.806902664996,"outfield_outer",34.3,5,"NE",318.806902664996
